date,actual_price,forecast_price,error
2020-12-18,126.660004,28.687672689863827,97.97233131013617
2020-12-21,128.229996,28.70502817365662,99.52496782634339
2020-12-22,131.880005,28.718019329542287,103.16198567045772
2020-12-23,130.960007,28.77115777058289,102.1888492294171
2020-12-24,131.970001,28.776819851597605,103.19318114840239
2020-12-25,131.970001,28.78455988044234,103.18544111955765
2020-12-28,136.690002,28.7547909225038,107.93521107749619
2020-12-29,134.869995,28.724820595872263,106.14517440412773
2020-12-30,133.720001,28.725878441123726,104.99412255887627
2020-12-31,132.690002,28.76007235695375,103.92992964304625
2021-01-01,132.690002,28.790119140633905,103.89988285936609
2021-01-04,129.410004,28.8000550658148,100.60994893418518
2021-01-05,131.009995,28.823505774081497,102.1864892259185
2021-01-06,126.599998,28.8272279786357,97.7727700213643
2021-01-07,130.919998,28.824461502092507,102.09553649790749
2021-01-08,132.050003,28.834158252754815,103.21584474724519
2021-01-11,128.979996,28.801681488445094,100.1783145115549
2021-01-12,128.800003,28.798752621341816,100.00125037865818
2021-01-13,130.889999,28.81446557772705,102.07553342227294
2021-01-14,128.910004,28.844898958135804,100.06510504186419
2021-01-15,127.139999,28.804350966512132,98.33564803348787
2021-01-18,127.139999,28.833684005469443,98.30631499453057
2021-01-19,127.830002,28.815019362580795,99.0149826374192
2021-01-20,132.029999,28.832374846373586,103.19762415362642
2021-01-21,136.869995,28.845366002259254,108.02462899774073
2021-01-22,139.070007,28.898504443299856,110.17150255670015
2021-01-25,142.919998,28.904166524314572,114.01583147568542
2021-01-26,143.160004,28.91190655315931,114.24809744684067
2021-01-27,142.059998,28.88213759522077,113.17786040477924
2021-01-28,137.089996,28.85216726858923,108.23782873141079
2021-01-29,131.960007,28.853225113840693,103.1067818861593
2021-02-01,134.139999,28.887419029670717,105.25257997032926
2021-02-02,134.990005,28.917465813350873,106.07253918664912
2021-02-03,133.940002,28.927401738531767,105.01260026146822
2021-02-04,137.389999,28.950852446798464,108.43914655320152
2021-02-05,136.759995,28.95457465135267,107.80542034864733
2021-02-08,136.910004,28.951808174809475,107.95819582519051
2021-02-09,136.009995,28.961504925471782,107.04849007452822
2021-02-10,135.389999,28.929028161162062,106.46097083883792
2021-02-11,135.130005,28.926099294058783,106.20390570594122
2021-02-12,135.369995,28.941812250444016,106.42818274955597
2021-02-15,135.369995,28.972245630852772,106.39774936914722
2021-02-16,133.190002,28.9316976392291,104.2583043607709
2021-02-17,130.839996,28.96103067818641,101.87896532181361
2021-02-18,129.710007,28.942366035297763,100.76764096470222
2021-02-19,129.869995,28.959721519090554,100.91027348090944
2021-02-22,126.0,28.972712674976222,97.02728732502378
2021-02-23,125.860001,29.025851116016824,96.83414988398317
2021-02-24,125.349998,29.03151319703154,96.31848480296846
2021-02-25,120.989998,29.039253225876276,91.95074477412372
2021-02-26,121.260002,29.009484267937736,92.25051773206226
2021-03-01,127.790001,28.979513941306198,98.81048705869381
2021-03-02,125.120003,28.98057178655766,96.13943121344234
2021-03-03,122.059998,29.014765702387685,93.0452322976123
2021-03-04,120.129997,29.04481248606784,91.08518451393216
2021-03-05,121.419998,29.054748411248735,92.36524958875127
2021-03-08,116.360001,29.078199119515432,87.28180188048457
2021-03-09,121.089996,29.081921324069636,92.00807467593036
2021-03-10,119.980003,29.079154847526443,90.90084815247356
2021-03-11,121.959999,29.08885159818875,92.87114740181124
2021-03-12,121.029999,29.05637483387903,91.97362416612097
2021-03-15,123.989998,29.05344596677575,94.93655203322425
2021-03-16,125.57,29.069158923160984,96.50084107683901
2021-03-17,124.760002,29.09959230356974,95.66040969643026
2021-03-18,120.529999,29.059044311946067,91.47095468805394
2021-03-19,119.989998,29.08837735090338,90.90162064909663
2021-03-22,123.389999,29.06971270801473,94.32028629198527
2021-03-23,122.540001,29.08706819180752,93.45293280819249
2021-03-24,120.089996,29.10005934769319,90.98993665230681
2021-03-25,120.589996,29.15319778873379,91.43679821126621
2021-03-26,121.209999,29.158859869748508,92.05113913025149
2021-03-29,121.389999,29.166599898593244,92.22339910140676
2021-03-30,119.900002,29.136830940654704,90.7631710593453
